SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,285 Shoreview Ave,Pacifica,CA,94044,77000,3,1.0,,1050,5000,1953,,73,,,,,https://www.redfin.com/CA/Pacifica/285-Shoreview-Ave-94044/home/584238,,,Y,Y,37.6376675,-122.4927406
PAST SALE,October-20-2003,Single Family Residential,275 SHOREVIEW Ave,Pacifica,CA,94044,486000,3,1.0,Edgemar,1050,5000,1962,,463,,Sold,,,https://www.redfin.com/CA/Pacifica/275-Shoreview-Ave-94044/home/1119403,MLSListings,ML80349756,Y,Y,37.6376753,-122.4929152
PAST SALE,September-22-2010,Single Family Residential,265 SHOREVIEW Ave,Pacifica,CA,94044,540000,3,2.0,Pacifica,1050,5000,1953,,514,,Sold,,,https://www.redfin.com/CA/Pacifica/265-Shoreview-Ave-94044/home/1043772,MLSListings,ML81040420,Y,Y,37.6376717,-122.4930478
PAST SALE,,Single Family Residential,255 Shoreview Ave,Pacifica,CA,94044,,3,1.0,,1050,5000,1953,,,,,,,https://www.redfin.com/CA/Pacifica/255-Shoreview-Ave-94044/home/2018705,,,Y,Y,37.637667,-122.4932597
PAST SALE,October-11-2019,Single Family Residential,245 Shoreview Ave,Pacifica,CA,94044,1125000,3,2.0,PACIFICA,1460,5000,1953,,771,,Sold,,,https://www.redfin.com/CA/Pacifica/245-Shoreview-Ave-94044/home/584244,MLSListings,ML81768222,Y,Y,37.6376739,-122.493418
PAST SALE,,Single Family Residential,235 Shoreview Ave,Pacifica,CA,94044,225000,3,1.0,,1050,5742,1953,,214,,,,,https://www.redfin.com/CA/Pacifica/235-Shoreview-Ave-94044/home/2040119,,,Y,Y,37.6376671,-122.4936029
PAST SALE,August-3-1998,Single Family Residential,196 SURF St,Pacifica,CA,94044,260000,3,2.0,SHARP PARK,1059,5900,,,246,,Sold,,,https://www.redfin.com/CA/Pacifica/196-Surf-St-94044/home/1562121,MLSListings,ML89816961,Y,Y,37.638005,-122.492614
PAST SALE,December-1-2016,Single Family Residential,180 Surf St,Pacifica,CA,94044,868300,3,1.0,West Sharp Park,1050,5000,1954,,827,,Sold,,,https://www.redfin.com/CA/Pacifica/180-Surf-St-94044/home/1672008,San Francisco MLS,453788,Y,Y,37.6380143,-122.4927825
PAST SALE,February-10-2016,Single Family Residential,166 surf,Pacifica,CA,94044,840500,3,1.0,PACIFICA,1050,5000,1954,,800,,Sold,,,https://www.redfin.com/CA/Pacifica/166-Surf-St-94044/home/584230,MLSListings,ML81546574,Y,Y,37.6380186,-122.4929581
PAST SALE,,Single Family Residential,136 Surf St,Pacifica,CA,94044,,3,2.0,,1136,5000,1954,,,,,,,https://www.redfin.com/CA/Pacifica/136-Surf-St-94044/home/1095448,,,Y,Y,37.6380254,-122.493291
PAST SALE,,Single Family Residential,120 Surf St,Pacifica,CA,94044,225000,3,1.0,,1050,5000,1954,,214,,,,,https://www.redfin.com/CA/Pacifica/120-Surf-St-94044/home/2050006,,,Y,Y,37.6380192,-122.4934749
PAST SALE,September-21-1997,Single Family Residential,104 Surf,Pacifica,CA,94044,241000,3,1.0,West Sharp Park,1110,5000,1953,,217,,Sold,,,https://www.redfin.com/CA/Pacifica/104-Surf-St-94044/home/1900740,San Francisco MLS,24167,Y,Y,37.6380137,-122.4936508
PAST SALE,,Single Family Residential,195195 Surf St Unit 195A,Pacifica,CA,94044,382000,3,1.0,,1050,5655,1954,,364,,,,,https://www.redfin.com/CA/Pacifica/195195-Surf-St-94044/unit-195A/home/1129646,,,Y,Y,37.638409,-122.492612
PAST SALE,January-3-2001,Single Family Residential,195 SURF St,Pacifica,CA,94044,382000,3,1.0,Pacifica,1050,4500,,,364,,Sold,,,https://www.redfin.com/CA/Pacifica/195-Surf-St-94044/home/179378765,MLSListings,ML80041763,Y,Y,37.6383544,-122.492649
PAST SALE,,Single Family Residential,185 Surf St,Pacifica,CA,94044,132000,3,2.0,,1116,5000,1954,,118,,,,,https://www.redfin.com/CA/Pacifica/185-Surf-St-94044/home/1923301,,,Y,Y,37.6383524,-122.4928186
PAST SALE,,Single Family Residential,165 Surf St,Pacifica,CA,94044,39000,3,1.0,,1050,5000,1954,,37,,,,,https://www.redfin.com/CA/Pacifica/165-Surf-St-94044/home/1997896,,,Y,Y,37.6383689,-122.4929864
PAST SALE,January-5-2015,Single Family Residential,155 SURF St,Pacifica,CA,94044,825000,5,2.0,Pacifica,2010,5000,1954,,410,,Sold,,,https://www.redfin.com/CA/Pacifica/155-Surf-St-94044/home/1562116,MLSListings,ML81435587,Y,Y,37.6383863,-122.4931619
PAST SALE,September-14-2006,Single Family Residential,135 SURF St,Pacifica,CA,94044,655000,3,1.0,Ocean Park Manor,1050,5000,1960,,624,,Sold,,,https://www.redfin.com/CA/Pacifica/135-Surf-St-94044/home/1613183,MLSListings,ML80649428,Y,Y,37.6383515,-122.4933349
PAST SALE,,Single Family Residential,125 Surf St,Pacifica,CA,94044,,3,1.0,,1050,5000,1954,,,,,,,https://www.redfin.com/CA/Pacifica/125-Surf-St-94044/home/1950467,,,Y,Y,37.6383522,-122.4935067
PAST SALE,,Single Family Residential,105 Surf St,Pacifica,CA,94044,225000,3,1.0,,1050,5952,1954,,214,,,,,https://www.redfin.com/CA/Pacifica/105-Surf-St-94044/home/584223,,,Y,Y,37.6383548,-122.4936812
PAST SALE,August-10-2012,Single Family Residential,252 SHOREVIEW Ave,Pacifica,CA,94044,735000,4,2.0,Ocean Park,2250,6500,1952,,327,,Sold,,,https://www.redfin.com/CA/Pacifica/252-Shoreview-Ave-94044/home/1923288,MLSListings,ML81216005,Y,Y,37.6373084,-122.4935562
PAST SALE,September-11-2015,Single Family Residential,244 Shoreview Ave,Pacifica,CA,94044,1465000,4,3.0,PACIFICA,1550,8200,1953,,945,,Sold,,,https://www.redfin.com/CA/Pacifica/244-Shoreview-Ave-94044/home/2007673,MLSListings,ML81456281,Y,Y,37.6373487,-122.4938017
PAST SALE,September-6-2019,Single Family Residential,220 Shoreview Ave,Pacifica,CA,94044,1600000,3,3.0,PACIFICA,1800,7854,1955,,889,,Sold,,,https://www.redfin.com/CA/Pacifica/220-Shoreview-Ave-94044/home/1656720,MLSListings,ML81762954,Y,Y,37.6376743,-122.4939999
PAST SALE,June-15-2022,Single Family Residential,204 Shoreview Ave,Pacifica,CA,94044,2038888,3,3.0,PACIFICA,1787,8925,1955,,1141,,Sold,,,https://www.redfin.com/CA/Pacifica/204-Shoreview-Ave-94044/home/584210,MLSListings,ML81890466,Y,Y,37.6380995,-122.4940582
PAST SALE,June-28-2004,Single Family Residential,196 SHOREVIEW Ave,Pacifica,CA,94044,812000,4,2.0,Pacifica,1920,7125,1964,,423,,Sold,,,https://www.redfin.com/CA/Pacifica/196-Shoreview-Ave-94044/home/21843540,MLSListings,ML80378051,Y,Y,37.6382196,-122.4940686
PAST SALE,,Single Family Residential,188 Shoreview Ave,Pacifica,CA,94044,285000,4,2.0,,1720,7366,1955,,166,,,,,https://www.redfin.com/CA/Pacifica/188-Shoreview-Ave-94044/home/1596584,,,Y,Y,37.6384181,-122.4940694
PAST SALE,,Single Family Residential,196 Shell St,Pacifica,CA,94044,160000,3,2.0,,1210,5769,1954,,132,,,,,https://www.redfin.com/CA/Pacifica/196-Shell-St-94044/home/1923297,,,Y,Y,37.6387001,-122.4926588
PAST SALE,,Single Family Residential,180 Shell St,Pacifica,CA,94044,23500,3,1.0,,1070,5000,1954,,22,,,,,https://www.redfin.com/CA/Pacifica/180-Shell-St-94044/home/584673,,,Y,Y,37.6387148,-122.492821
PAST SALE,August-31-2017,Single Family Residential,166 Shell St,Pacifica,CA,94044,819000,3,1.0,PACIFICA,1050,5000,1954,,780,,Sold,,,https://www.redfin.com/CA/Pacifica/166-Shell-St-94044/home/2003817,MLSListings,ML81672529,Y,Y,37.638699,-122.4930009
PAST SALE,,Single Family Residential,150 Shell St,Pacifica,CA,94044,32000,4,2.5,,2330,5000,1954,,14,,,,,https://www.redfin.com/CA/Pacifica/150-Shell-St-94044/home/1167336,,,Y,Y,37.6386964,-122.4931794
PAST SALE,December-10-1999,Single Family Residential,136 SHELL St,Pacifica,CA,94044,305000,3,1.0,Pacifica,1050,5000,,,290,,Sold,,,https://www.redfin.com/CA/Pacifica/136-Shell-St-94044/home/1868303,MLSListings,ML89945478,Y,Y,37.6387082,-122.4933546
PAST SALE,,Single Family Residential,120 Shell St,Pacifica,CA,94044,195000,3,2.0,,1668,5000,1954,,117,,,,,https://www.redfin.com/CA/Pacifica/120-Shell-St-94044/home/1226251,,,Y,Y,37.6386863,-122.4935237
PAST SALE,June-28-2007,Single Family Residential,104 SHELL St,Pacifica,CA,94044,690000,3,2.0,Ocean Park Manor,1050,4500,1959,,657,,Sold,,,https://www.redfin.com/CA/Pacifica/104-Shell-St-94044/home/1990279,MLSListings,ML80720788,Y,Y,37.6387052,-122.4936944
PAST SALE,,Single Family Residential,195 Shell St,Pacifica,CA,94044,1410000,3,2.0,,1480,5847,1954,,953,,,,,https://www.redfin.com/CA/Pacifica/195-Shell-St-94044/home/1178161,,,Y,Y,37.6390361,-122.492672
PAST SALE,August-21-2020,Single Family Residential,185 Shell St,Pacifica,CA,94044,990000,3,1.0,PACIFICA,1050,5000,1954,,943,,Sold,,,https://www.redfin.com/CA/Pacifica/185-Shell-St-94044/home/584666,MLSListings,ML81800611,Y,Y,37.6390444,-122.4928267
PAST SALE,October-31-2012,Single Family Residential,165 SHELL St,Pacifica,CA,94044,465000,3,1.0,Pacifica,1050,5000,1954,,443,,Sold,,,https://www.redfin.com/CA/Pacifica/165-Shell-St-94044/home/1860348,MLSListings,ML81220024,Y,Y,37.6390509,-122.4930478
PAST SALE,April-21-2021,Single Family Residential,105 Shoreview Ave,Pacifica,CA,94044,1325000,3,2.0,PACIFICA,1460,6600,1954,,908,,Sold,,,https://www.redfin.com/CA/Pacifica/105-Shoreview-Ave-94044/home/1868301,MLSListings,ML81827360,Y,Y,37.6393834,-122.4926941
PAST SALE,,Single Family Residential,115 Shoreview Ave,Pacifica,CA,94044,723000,3,2.0,,1500,5000,1955,,482,,,,,https://www.redfin.com/CA/Pacifica/115-Shoreview-Ave-94044/home/2058543,,,Y,Y,37.6393869,-122.4928763
PAST SALE,,Single Family Residential,125 Shoreview Ave,Pacifica,CA,94044,8500,3,1.0,,1050,5000,1954,,8,,,,,https://www.redfin.com/CA/Pacifica/125-Shoreview-Ave-94044/home/584659,,,Y,Y,37.6393914,-122.4930573
PAST SALE,,Single Family Residential,135 Shoreview Ave,Pacifica,CA,94044,110000,3,1.0,,1050,5000,1954,,105,,,,,https://www.redfin.com/CA/Pacifica/135-Shoreview-Ave-94044/home/1510336,,,Y,Y,37.6393921,-122.4932298
PAST SALE,,Single Family Residential,145 Shoreview Ave,Pacifica,CA,94044,21500,3,1.0,,1050,7132,1954,,20,,,,,https://www.redfin.com/CA/Pacifica/145-Shoreview-Ave-94044/home/584651,,,Y,Y,37.6393885,-122.4934021
PAST SALE,,Single Family Residential,184 Shoreview Ave,Pacifica,CA,94044,905000,2,2.0,,1300,7578,1955,,696,,,,,https://www.redfin.com/CA/Pacifica/184-Shoreview-Ave-94044/home/1923293,,,Y,Y,37.6386258,-122.4940647
PAST SALE,October-31-2018,Single Family Residential,178 Shoreview Ave,Pacifica,CA,94044,1435000,4,3.0,PACIFICA,1840,8652,1955,,780,,Sold,,,https://www.redfin.com/CA/Pacifica/178-Shoreview-Ave-94044/home/1970668,MLSListings,ML81724657,Y,Y,37.638825,-122.4940746
PAST SALE,,Single Family Residential,172 Shoreview Ave,Pacifica,CA,94044,2000000,3,2.0,,1600,7000,1955,,1250,,,,,https://www.redfin.com/CA/Pacifica/172-Shoreview-Ave-94044/home/1640368,,,Y,Y,37.6390115,-122.4939914
PAST SALE,,Single Family Residential,166 Shoreview Ave,Pacifica,CA,94044,243000,3,2.0,,1300,7000,1955,,187,,,,,https://www.redfin.com/CA/Pacifica/166-Shoreview-Ave-94044/home/584196,,,Y,Y,37.6392003,-122.4939032
PAST SALE,October-22-2002,Single Family Residential,154 SHOREVIEW Ave,Pacifica,CA,94044,600000,3,2.0,Pacifica,1300,1,,,462,,Sold,,,https://www.redfin.com/CA/Pacifica/154-Shoreview-Ave-94044/home/2038511,MLSListings,ML80248235,Y,Y,37.6393773,-122.4938413
PAST SALE,,Single Family Residential,146 Shoreview Ave,Pacifica,CA,94044,1312500,3,3.0,,1570,9000,1955,,836,,,,,https://www.redfin.com/CA/Pacifica/146-Shoreview-Ave-94044/home/1483569,,,Y,Y,37.6395648,-122.4937994
PAST SALE,January-5-2006,Single Family Residential,104 SHOREVIEW Ave,Pacifica,CA,94044,625000,3,1.0,Pacifica,1050,5600,1959,,595,,Sold,,,https://www.redfin.com/CA/Pacifica/104-Shoreview-Ave-94044/home/1739493,MLSListings,ML80562668,Y,Y,37.6397189,-122.4926941
PAST SALE,November-13-2020,Single Family Residential,112 Shoreview Ave,Pacifica,CA,94044,1030000,3,1.0,PACIFICA,1050,5000,1954,,981,,Sold,,,https://www.redfin.com/CA/Pacifica/112-Shoreview-Ave-94044/home/1043765,MLSListings,ML81814200,Y,Y,37.6397278,-122.4928677
PAST SALE,,Single Family Residential,118 Shoreview Ave,Pacifica,CA,94044,211000,4,1.0,,1230,5000,1954,,172,,,,,https://www.redfin.com/CA/Pacifica/118-Shoreview-Ave-94044/home/2035598,,,Y,Y,37.639735,-122.4930332
PAST SALE,,Single Family Residential,126 Shoreview Ave,Pacifica,CA,94044,205000,3,1.0,,1050,5000,1954,,195,,,,,https://www.redfin.com/CA/Pacifica/126-Shoreview-Ave-94044/home/1179423,,,Y,Y,37.6397259,-122.49321
PAST SALE,,Single Family Residential,132 Shoreview Ave,Pacifica,CA,94044,24700,3,2.0,,1230,5002,1954,,20,,,,,https://www.redfin.com/CA/Pacifica/132-Shoreview-Ave-94044/home/584643,,,Y,Y,37.6397328,-122.4933817
PAST SALE,,Single Family Residential,140 Shoreview Ave,Pacifica,CA,94044,30500,3,2.0,,1320,10021,1955,,23,,,,,https://www.redfin.com/CA/Pacifica/140-Shoreview-Ave-94044/home/1789357,,,Y,Y,37.6397129,-122.4935971
PAST SALE,September-12-2022,Mobile/Manufactured Home,141 1st Ave,Pacifica,CA,94044,49999,1,1.0,Not Listed,600,,,,83,,Sold,,,https://www.redfin.com/CA/Pacifica/141-1st-Ave-94044/home/179653201,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995149,Y,Y,37.6414731,-122.4928378
PAST SALE,November-30-2009,Mobile/Manufactured Home,157 1 st Ave #157,Pacifica,CA,94044,50000,1,1.0,Pacifica,672,,1987,,74,,Sold,,,https://www.redfin.com/CA/Pacifica/157-1st-Ave-94044/unit-157/home/21974499,MLSListings,ML80948062,Y,Y,37.6418636,-122.492871
PAST SALE,October-7-2022,Mobile/Manufactured Home,252 2nd Ave,Pacifica,CA,94044,84900,2,2.0,Not Listed,697,,,,122,,Sold,,,https://www.redfin.com/CA/Pacifica/252-2nd-Ave-94044/home/51671543,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41004641,Y,Y,37.6417608,-122.4930267
PAST SALE,January-30-2006,Mobile/Manufactured Home,212 2ND Ave,Pacifica,CA,94044,35000,2,1.0,Pacifica,728,,1993,,48,,Sold,,,https://www.redfin.com/CA/Pacifica/212-2nd-Ave-94044/home/1206788,MLSListings,ML80542531,Y,Y,37.6407473,-122.4929867
PAST SALE,December-30-2002,Mobile/Manufactured Home,241 2ND Ave,Pacifica,CA,94044,32000,2,1.0,Pacifica,720,,1968,,44,,Sold,,,https://www.redfin.com/CA/Pacifica/241-2nd-Ave-94044/home/1722976,MLSListings,ML80250938,Y,Y,37.6413556,-122.4932799
PAST SALE,August-25-2006,Mobile/Manufactured Home,348 3RD Ave,Pacifica,CA,94044,30000,2,1.0,Pacifica,784,,1992,,38,,Sold,,,https://www.redfin.com/CA/Pacifica/348-3rd-Ave-94044/home/2039857,MLSListings,ML80606519,Y,Y,37.6415853,-122.4934357
PAST SALE,March-30-2001,Mobile/Manufactured Home,315 3RD Ave,Pacifica,CA,94044,26500,1,1.0,Pacifica,552,,1971,,48,,Sold,,,https://www.redfin.com/CA/Pacifica/315-3rd-Ave-94044/home/1993901,MLSListings,ML80102375,Y,Y,37.6407891,-122.4936691
PAST SALE,April-4-2014,Single Family Residential,1112 PALMETTO Ave,Pacifica,CA,94044,985000,2,1.0,Pacifica,1170,36460,1950,,842,,Sold,,,https://www.redfin.com/CA/Pacifica/1112-Palmetto-Ave-94044/home/1621918,MLSListings,ML81317137,Y,Y,37.6428148,-122.4935342
PAST SALE,June-30-2006,Single Family Residential,1070 PALMETTO Ave,Pacifica,CA,94044,850000,3,1.5,Pacifica,1396,20038,1938,,609,,Sold,,,https://www.redfin.com/CA/Pacifica/1070-Palmetto-Ave-94044/home/1637590,MLSListings,ML80568279,Y,Y,37.6431724,-122.4927802
PAST SALE,,Single Family Residential,900 Palmetto Ave,Pacifica,CA,94044,,3,1.0,,972,30129,1948,,,,,,,https://www.redfin.com/CA/Pacifica/900-Palmetto-Ave-94044/home/1043885,,,Y,Y,37.6438284,-122.4930395
PAST SALE,,Single Family Residential,528 Dolphin Dr,Pacifica,CA,94044,54000,2,1.0,,750,6080,1949,,72,,,,,https://www.redfin.com/CA/Pacifica/528-Dolphin-Dr-94044/home/1739454,,,Y,Y,37.6487956,-122.4924261
PAST SALE,,Single Family Residential,532 Dolphin Dr,Pacifica,CA,94044,,3,1.0,,910,4819,1949,,,,,,,https://www.redfin.com/CA/Pacifica/532-Dolphin-Dr-94044/home/581714,,,Y,Y,37.6486535,-122.49258
PAST SALE,April-20-2000,Single Family Residential,536 DOLPHIN Dr,Pacifica,CA,94044,385000,2,2.0,MANOR,1350,4500,,,285,,Sold,,,https://www.redfin.com/CA/Pacifica/536-Dolphin-Dr-94044/home/1440108,MLSListings,ML80009756,Y,Y,37.648519,-122.4925907
PAST SALE,August-28-2017,Single Family Residential,544 Dolphin Dr,Pacifica,CA,94044,811000,3,2.0,PACIFICA,1590,4992,1949,,510,,Sold,,,https://www.redfin.com/CA/Pacifica/544-Dolphin-Dr-94044/home/581762,MLSListings,ML81670564,Y,Y,37.6482306,-122.4926499
PAST SALE,March-10-2021,Single Family Residential,548 Dolphin Dr,Pacifica,CA,94044,1510000,4,2.0,PACIFICA,1890,4992,1949,,799,,Sold,,,https://www.redfin.com/CA/Pacifica/548-Dolphin-Dr-94044/home/581770,MLSListings,ML81829697,Y,Y,37.6480896,-122.4926033
PAST SALE,November-20-2003,Single Family Residential,552 DOLPHIN Dr,Pacifica,CA,94044,458000,2,1.0,Pacific Manor,750,4992,1956,,611,,Sold,,,https://www.redfin.com/CA/Pacifica/552-Dolphin-Dr-94044/home/1501962,MLSListings,ML80349533,Y,Y,37.6479453,-122.4926322
PAST SALE,,Single Family Residential,556 Dolphin Dr,Pacifica,CA,94044,38500,3,1.0,,910,5000,1949,,42,,,,,https://www.redfin.com/CA/Pacifica/556-Dolphin-Dr-94044/home/1449869,,,Y,Y,37.6477977,-122.4926685
PAST SALE,,Single Family Residential,560 Dolphin Dr,Pacifica,CA,94044,99000,3,2.0,,1440,5000,1949,,69,,,,,https://www.redfin.com/CA/Pacifica/560-Dolphin-Dr-94044/home/1929826,,,Y,Y,37.6476636,-122.4927131
PAST SALE,November-12-2009,Single Family Residential,110 W AVALON Dr,Pacifica,CA,94044,610000,3,2.0,Pacifica,1310,4992,1949,,466,,Sold,,,https://www.redfin.com/CA/Pacifica/110-W-Avalon-Dr-94044/home/2048268,MLSListings,ML80942464,Y,Y,37.6475225,-122.4926499
PAST SALE,,Single Family Residential,113 W Avalon Dr,Pacifica,CA,94044,64500,3,2.0,,1150,5000,1979,,56,,,,,https://www.redfin.com/CA/Pacifica/113-W-Avalon-Dr-94044/home/2013319,,,Y,Y,37.6471594,-122.4924668
PAST SALE,,Single Family Residential,117 W Avalon Dr,Pacifica,CA,94044,,3,1.0,,910,5000,1949,,,,,,,https://www.redfin.com/CA/Pacifica/117-W-Avalon-Dr-94044/home/2003792,,,Y,Y,37.6472001,-122.4926368
PAST SALE,October-28-2003,Single Family Residential,121 Avalon,Pacifica,CA,94044,505000,3,1.0,Pacifica,1310,4500,1958,,385,,Sold,,,https://www.redfin.com/CA/Pacifica/121-W-Avalon-Dr-94044/home/1780213,MLSListings,ML80352099,Y,Y,37.6472096,-122.4928187
PAST SALE,,Single Family Residential,114 W Avalon Dr,Pacifica,CA,94044,134000,2,1.0,,750,4915,1949,,179,,,,,https://www.redfin.com/CA/Pacifica/114-W-Avalon-Dr-94044/home/1895458,,,Y,Y,37.6475614,-122.4931279
PAST SALE,October-28-2015,Single Family Residential,551 Esplanade Ave,Pacifica,CA,94044,1200000,4,3.0,Pacific Manor,2225,4992,1949,,539,,Sold,,,https://www.redfin.com/CA/Pacifica/551-Esplanade-Ave-94044/home/1367276,San Francisco MLS,436031,Y,Y,37.6479875,-122.4930371
PAST SALE,December-7-2006,Single Family Residential,547 ESPLANADE Ave,Pacifica,CA,94044,647000,2,1.0,Pacific Manor,750,4992,1955,,863,,Sold,,,https://www.redfin.com/CA/Pacifica/547-Esplanade-Ave-94044/home/581778,MLSListings,ML80665499,Y,Y,37.6481271,-122.4930548
PAST SALE,October-19-2021,Single Family Residential,543 Esplanade Ave,Pacifica,CA,94044,1560000,3,1.0,PACIFICA,1280,4992,1949,,1219,,Sold,,,https://www.redfin.com/CA/Pacifica/543-Esplanade-Ave-94044/home/2035963,MLSListings,ML81861055,Y,Y,37.6482707,-122.4930036
PAST SALE,July-10-2018,Single Family Residential,539 Esplanade Ave,Pacifica,CA,94044,1460000,2,2.0,PACIFICA,2126,4992,1949,,687,,Sold,,,https://www.redfin.com/CA/Pacifica/539-Esplanade-Ave-94044/home/1900711,MLSListings,ML81711470,Y,Y,37.6484142,-122.4929709
PAST SALE,,Single Family Residential,535 Esplanade Ave,Pacifica,CA,94044,7500,3,1.0,,910,5000,1949,,8,,,,,https://www.redfin.com/CA/Pacifica/535-Esplanade-Ave-94044/home/1994112,,,Y,Y,37.6485585,-122.4929703
PAST SALE,June-11-2018,Single Family Residential,531 Esplanade Ave,Pacifica,CA,94044,935000,2,1.0,PACIFICA,814,5472,1949,,1149,,Sold,,,https://www.redfin.com/CA/Pacifica/531-Esplanade-Ave-94044/home/1797650,MLSListings,ML81702878,Y,Y,37.6487085,-122.4929582
PAST SALE,,Single Family Residential,527 Esplanade Ave,Pacifica,CA,94044,132000,4,2.0,,1580,5000,1949,,84,,,,,https://www.redfin.com/CA/Pacifica/527-Esplanade-Ave-94044/home/1970634,,,Y,Y,37.6488499,-122.4928936
PAST SALE,,Single Family Residential,544 Esplanade Ave,Pacifica,CA,94044,190000,2,1.0,,750,5200,1949,,253,,,,,https://www.redfin.com/CA/Pacifica/544-Esplanade-Ave-94044/home/581693,,,Y,Y,37.64834,-122.493391
PAST SALE,,Single Family Residential,540 Esplanade Ave,Pacifica,CA,94044,,2,1.0,,1430,5200,1949,,,,,,,https://www.redfin.com/CA/Pacifica/540-Esplanade-Ave-94044/home/1055656,,,Y,Y,37.648487,-122.493383
PAST SALE,,Single Family Residential,536 Esplanade Ave,Pacifica,CA,94044,67000,3,1.0,,1480,5200,1949,,45,,,,,https://www.redfin.com/CA/Pacifica/536-Esplanade-Ave-94044/home/1861560,,,Y,Y,37.648618,-122.493336
PAST SALE,February-10-2009,Single Family Residential,532 Esplanade Ave,Pacifica,CA,94044,270000,3,2.0,Pacific Manor,910,5200,1949,,297,,Sold,,,https://www.redfin.com/CA/Pacifica/532-Esplanade-Ave-94044/home/1713998,San Francisco MLS,348033,Y,Y,37.648765,-122.493285
PAST SALE,January-7-2009,Single Family Residential,528 ESPLANADE Ave,Pacifica,CA,94044,375000,3,1.0,Pacifica,910,5200,1949,,412,,Sold,,,https://www.redfin.com/CA/Pacifica/528-Esplanade-Ave-94044/home/1997909,MLSListings,ML80842536,Y,Y,37.6488835,-122.4933131
